date,state,district,age_0_5,age_5_17,age_18_greater
13-11-2025,Rajasthan,Pratapgarh,11,4,11
13-11-2025,Rajasthan,Rajsamand,10,13,9
13-11-2025,Rajasthan,Sawai Madhopur,24,7,27
13-11-2025,Rajasthan,Sikar,42,11,87
13-11-2025,Rajasthan,Sirohi,14,14,135
13-11-2025,Rajasthan,Tonk,29,6,6
13-11-2025,Rajasthan,Udaipur,55,37,80
13-11-2025,Sikkim,East,1,1,0
13-11-2025,Sikkim,East Sikkim,0,2,0
13-11-2025,Sikkim,South,2,1,0
13-11-2025,Sikkim,South Sikkim,2,2,0
13-11-2025,Tamil Nadu,Ariyalur,12,5,0
13-11-2025,Tamil Nadu,Chengalpattu,11,18,4
13-11-2025,Tamil Nadu,Chennai,86,33,0
13-11-2025,Tamil Nadu,Coimbatore,60,22,0
13-11-2025,Tamil Nadu,Cuddalore,67,18,0
13-11-2025,Tamil Nadu,Dharmapuri,52,5,0
13-11-2025,Tamil Nadu,Dindigul,49,19,0
13-11-2025,Tamil Nadu,Erode,53,11,0
13-11-2025,Tamil Nadu,Kallakurichi,12,6,0
13-11-2025,Tamil Nadu,Kancheepuram,91,42,8
13-11-2025,Tamil Nadu,Kanniyakumari,15,1,1
13-11-2025,Tamil Nadu,Kanyakumari,16,1,0
13-11-2025,Tamil Nadu,Karur,20,6,0
13-11-2025,Tamil Nadu,Krishnagiri,35,12,0
13-11-2025,Tamil Nadu,Madurai,74,10,0
13-11-2025,Tamil Nadu,Mayiladuthurai,3,1,0
13-11-2025,Tamil Nadu,Nagapattinam,33,9,0
13-11-2025,Tamil Nadu,Namakkal,35,7,3
13-11-2025,Tamil Nadu,Perambalur,28,3,0
13-11-2025,Tamil Nadu,Pudukkottai,50,21,0
13-11-2025,Tamil Nadu,Ramanathapuram,24,7,0
13-11-2025,Tamil Nadu,Ranipet,1,0,0
13-11-2025,Tamil Nadu,Salem,71,14,36
13-11-2025,Tamil Nadu,Sivaganga,34,17,4
13-11-2025,Tamil Nadu,Tenkasi,9,2,0
13-11-2025,Tamil Nadu,Thanjavur,65,12,0
13-11-2025,Tamil Nadu,The Nilgiris,9,3,0
13-11-2025,Tamil Nadu,Theni,22,6,0
13-11-2025,Tamil Nadu,Thiruvallur,4,1,0
13-11-2025,Tamil Nadu,Thiruvarur,28,10,0
13-11-2025,Tamil Nadu,Thoothukkudi,34,8,0
13-11-2025,Tamil Nadu,Tiruchirappalli,80,24,0
13-11-2025,Tamil Nadu,Tirunelveli,50,14,0
13-11-2025,Tamil Nadu,Tirupattur,9,2,0
13-11-2025,Tamil Nadu,Tiruppur,43,11,0
13-11-2025,Tamil Nadu,Tiruvallur,87,30,0
13-11-2025,Tamil Nadu,Tiruvannamalai,74,9,0
13-11-2025,Tamil Nadu,Vellore,76,23,0
13-11-2025,Tamil Nadu,Villupuram,137,10,0
13-11-2025,Tamil Nadu,Viluppuram,64,13,0
13-11-2025,Tamil Nadu,Virudhunagar,56,20,0
13-11-2025,Telangana,Adilabad,35,3,0
13-11-2025,Telangana,Bhadradri Kothagudem,19,5,0
13-11-2025,Telangana,Hanumakonda,11,2,0
13-11-2025,Telangana,Hyderabad,97,38,5
13-11-2025,Telangana,Jagitial,10,1,0
13-11-2025,Telangana,Jangaon,0,1,0
13-11-2025,Telangana,Jangoan,7,2,0
13-11-2025,Telangana,Jayashankar Bhupalpally,7,0,0
13-11-2025,Telangana,Jogulamba Gadwal,12,2,0
13-11-2025,Telangana,K.v. Rangareddy,117,75,3
13-11-2025,Telangana,Kamareddy,12,1,0
13-11-2025,Telangana,Karimnagar,35,7,1
13-11-2025,Telangana,Khammam,25,9,0
13-11-2025,Telangana,Komaram Bheem,7,1,0
13-11-2025,Telangana,Mahabubabad,12,5,0
13-11-2025,Telangana,Mahabubnagar,63,24,0
13-11-2025,Telangana,Mancherial,7,4,0
13-11-2025,Telangana,Medak,54,11,0
13-11-2025,Telangana,Medchal-malkajgiri,27,24,13
13-11-2025,Telangana,Medchal−malkajgiri,3,0,0
13-11-2025,Telangana,Mulugu,8,4,0
13-11-2025,Telangana,Nagarkurnool,7,4,0
13-11-2025,Telangana,Nalgonda,48,9,0
13-11-2025,Telangana,Narayanpet,6,1,0
13-11-2025,Telangana,Nirmal,9,2,0
13-11-2025,Telangana,Nizamabad,60,4,0
13-11-2025,Telangana,Peddapalli,4,0,0
13-11-2025,Telangana,Rajanna Sircilla,10,0,0
13-11-2025,Telangana,Rangareddy,6,2,0
13-11-2025,Telangana,Sangareddy,15,10,0
13-11-2025,Telangana,Siddipet,13,4,0
13-11-2025,Telangana,Suryapet,15,2,0
13-11-2025,Telangana,Vikarabad,23,6,0
13-11-2025,Telangana,Wanaparthy,10,3,0
13-11-2025,Telangana,Warangal,25,8,0
13-11-2025,Telangana,Warangal Rural,4,0,0
13-11-2025,Telangana,Warangal Urban,3,1,1
13-11-2025,Telangana,Yadadri.,13,1,0
13-11-2025,Tripura,Dhalai,8,2,0
13-11-2025,Tripura,Gomati,1,2,0
13-11-2025,Tripura,Khowai,2,0,0
13-11-2025,Tripura,North Tripura,5,5,0
13-11-2025,Tripura,Sepahijala,7,5,1
13-11-2025,Tripura,South Tripura,12,5,0
13-11-2025,Tripura,Unakoti,2,1,1
13-11-2025,Tripura,West Tripura,16,11,1
13-11-2025,Uttar Pradesh,Agra,61,50,4
13-11-2025,Uttar Pradesh,Aligarh,39,51,1
13-11-2025,Uttar Pradesh,Allahabad,60,40,1
13-11-2025,Uttar Pradesh,Ambedkar Nagar,20,27,0
13-11-2025,Uttar Pradesh,Amethi,30,17,2
13-11-2025,Uttar Pradesh,Amroha,55,9,2
13-11-2025,Uttar Pradesh,Auraiya,14,10,0
13-11-2025,Uttar Pradesh,Ayodhya,8,1,1
13-11-2025,Uttar Pradesh,Azamgarh,40,108,4
13-11-2025,Uttar Pradesh,Baghpat,24,23,0
13-11-2025,Uttar Pradesh,Bahraich,32,64,11
13-11-2025,Uttar Pradesh,Ballia,39,61,0
13-11-2025,Uttar Pradesh,Balrampur,26,36,2
13-11-2025,Uttar Pradesh,Banda,20,10,0
13-11-2025,Uttar Pradesh,Bara Banki,45,22,19
13-11-2025,Uttar Pradesh,Barabanki,3,3,0
13-11-2025,Uttar Pradesh,Bareilly,74,62,8
13-11-2025,Uttar Pradesh,Basti,44,34,1
13-11-2025,Uttar Pradesh,Bhadohi,0,2,0
13-11-2025,Uttar Pradesh,Bijnor,102,32,0
13-11-2025,Uttar Pradesh,Budaun,35,55,7
13-11-2025,Uttar Pradesh,Bulandshahar,1,1,0
13-11-2025,Uttar Pradesh,Bulandshahr,64,45,2
13-11-2025,Uttar Pradesh,Chandauli,30,22,0
13-11-2025,Uttar Pradesh,Chitrakoot,20,14,0
13-11-2025,Uttar Pradesh,Deoria,28,45,0
13-11-2025,Uttar Pradesh,Etah,33,26,1
13-11-2025,Uttar Pradesh,Etawah,18,21,1
13-11-2025,Uttar Pradesh,Faizabad,30,18,0
13-11-2025,Uttar Pradesh,Farrukhabad,29,32,1
13-11-2025,Uttar Pradesh,Fatehpur,35,27,2
13-11-2025,Uttar Pradesh,Firozabad,19,20,2
13-11-2025,Uttar Pradesh,Gautam Buddha Nagar,27,28,2
13-11-2025,Uttar Pradesh,Ghaziabad,68,62,2
13-11-2025,Uttar Pradesh,Ghazipur,27,50,4
13-11-2025,Uttar Pradesh,Gonda,40,40,1
13-11-2025,Uttar Pradesh,Gorakhpur,49,64,1
13-11-2025,Uttar Pradesh,Hamirpur,15,6,0
13-11-2025,Uttar Pradesh,Hapur,19,8,0
13-11-2025,Uttar Pradesh,Hardoi,54,81,6
13-11-2025,Uttar Pradesh,Hathras,23,18,0
13-11-2025,Uttar Pradesh,Jalaun,20,16,1
13-11-2025,Uttar Pradesh,Jaunpur,29,57,19
13-11-2025,Uttar Pradesh,Jhansi,43,20,3
13-11-2025,Uttar Pradesh,Jyotiba Phule Nagar,2,0,0
13-11-2025,Uttar Pradesh,Kannauj,10,41,3
13-11-2025,Uttar Pradesh,Kanpur Dehat,22,15,2
13-11-2025,Uttar Pradesh,Kanpur Nagar,50,92,3
13-11-2025,Uttar Pradesh,Kasganj,22,8,1
13-11-2025,Uttar Pradesh,Kaushambi,27,13,0
13-11-2025,Uttar Pradesh,Kheri,45,64,4
13-11-2025,Uttar Pradesh,Kushinagar,31,50,0
13-11-2025,Uttar Pradesh,Lalitpur,16,7,0
13-11-2025,Uttar Pradesh,Lucknow,79,66,0
13-11-2025,Uttar Pradesh,Maharajganj,24,42,4
13-11-2025,Uttar Pradesh,Mahoba,10,6,0
13-11-2025,Uttar Pradesh,Mainpuri,26,34,2
13-11-2025,Uttar Pradesh,Mathura,36,56,0
13-11-2025,Uttar Pradesh,Mau,26,44,0
13-11-2025,Uttar Pradesh,Meerut,60,69,2
13-11-2025,Uttar Pradesh,Mirzapur,17,33,0
13-11-2025,Uttar Pradesh,Moradabad,82,27,0
13-11-2025,Uttar Pradesh,Muzaffarnagar,40,33,0
13-11-2025,Uttar Pradesh,Pilibhit,36,11,1
13-11-2025,Uttar Pradesh,Pratapgarh,51,28,0
13-11-2025,Uttar Pradesh,Prayagraj,5,4,26
13-11-2025,Uttar Pradesh,Rae Bareli,49,26,0
13-11-2025,Uttar Pradesh,Rampur,36,29,0
13-11-2025,Uttar Pradesh,Saharanpur,86,36,0
13-11-2025,Uttar Pradesh,Sambhal,23,36,2
13-11-2025,Uttar Pradesh,Sant Kabir Nagar,26,24,0
13-11-2025,Uttar Pradesh,Sant Ravidas Nagar,16,15,0
13-11-2025,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,0,1,0
13-11-2025,Uttar Pradesh,Shahjahanpur,31,40,4
13-11-2025,Uttar Pradesh,Shamli,55,30,2
13-11-2025,Uttar Pradesh,Shrawasti,9,27,6
13-11-2025,Uttar Pradesh,Siddharthnagar,14,65,1
13-11-2025,Uttar Pradesh,Sitapur,48,55,6
13-11-2025,Uttar Pradesh,Sonbhadra,15,18,0
13-11-2025,Uttar Pradesh,Sultanpur,34,17,0
13-11-2025,Uttar Pradesh,Unnao,106,33,3
13-11-2025,Uttar Pradesh,Varanasi,52,59,0
13-11-2025,Uttarakhand,Almora,8,2,1
13-11-2025,Uttarakhand,Bageshwar,9,2,0
13-11-2025,Uttarakhand,Chamoli,13,0,0
13-11-2025,Uttarakhand,Champawat,6,0,0
13-11-2025,Uttarakhand,Dehradun,40,9,0
13-11-2025,Uttarakhand,Garhwal,1,0,0
13-11-2025,Uttarakhand,Hardwar,0,1,0
13-11-2025,Uttarakhand,Haridwar,34,8,0
13-11-2025,Uttarakhand,Nainital,26,4,0
13-11-2025,Uttarakhand,Pauri Garhwal,21,1,0
13-11-2025,Uttarakhand,Pithoragarh,8,0,0
13-11-2025,Uttarakhand,Rudraprayag,9,3,0
13-11-2025,Uttarakhand,Tehri Garhwal,23,3,0
13-11-2025,Uttarakhand,Udham Singh Nagar,50,4,0
13-11-2025,Uttarakhand,Uttarkashi,7,1,0
13-11-2025,WEST BENGAL,HOOGHLY,1,0,0
13-11-2025,West Bengal,Alipurduar,4,0,0
13-11-2025,West Bengal,Bankura,72,19,0
13-11-2025,West Bengal,Barddhaman,78,28,0
13-11-2025,West Bengal,Bardhaman,4,2,0
13-11-2025,West Bengal,Birbhum,83,24,0
13-11-2025,West Bengal,Cooch Behar,22,12,0
13-11-2025,West Bengal,Dakshin Dinajpur,24,9,0
13-11-2025,West Bengal,Darjeeling,19,8,1
13-11-2025,West Bengal,Darjiling,5,1,0
13-11-2025,West Bengal,East Midnapore,16,3,1
13-11-2025,West Bengal,Haora,7,7,0
13-11-2025,West Bengal,Hooghly,60,20,1
13-11-2025,West Bengal,Howrah,41,17,0
13-11-2025,West Bengal,Jalpaiguri,24,24,0
13-11-2025,West Bengal,Jhargram,7,1,0
13-11-2025,West Bengal,Kalimpong,0,1,0
13-11-2025,West Bengal,Koch Bihar,11,4,0
13-11-2025,West Bengal,Kolkata,27,35,4
13-11-2025,West Bengal,Malda,33,19,0
13-11-2025,West Bengal,Maldah,6,5,0
13-11-2025,West Bengal,Murshidabad,147,19,0
13-11-2025,West Bengal,Nadia,83,22,4
13-11-2025,West Bengal,North 24 Parganas,104,56,2
13-11-2025,West Bengal,North Dinajpur,1,2,0
13-11-2025,West Bengal,North Twenty Four Parganas,7,3,0
13-11-2025,West Bengal,Paschim Bardhaman,8,4,1
13-11-2025,West Bengal,Paschim Medinipur,102,28,1
13-11-2025,West Bengal,Purba Bardhaman,22,5,0
13-11-2025,West Bengal,Purba Medinipur,51,14,1
13-11-2025,West Bengal,Purulia,2,3,0
13-11-2025,West Bengal,Puruliya,54,30,0
13-11-2025,West Bengal,South 24 Parganas,141,66,1
13-11-2025,West Bengal,South Dinajpur,3,1,0
13-11-2025,West Bengal,South Twenty Four Parganas,16,12,0
13-11-2025,West Bengal,Uttar Dinajpur,88,42,2
13-11-2025,West Bengal,West Midnapore,7,1,0
14-09-2025,Andhra Pradesh,Adilabad,2,1,0
14-09-2025,Andhra Pradesh,Alluri Sitharama Raju,5,0,0
14-09-2025,Andhra Pradesh,Anantapur,5,1,0
14-09-2025,Andhra Pradesh,Ananthapur,2,0,0
14-09-2025,Andhra Pradesh,Ananthapuramu,2,0,0
14-09-2025,Andhra Pradesh,Chittoor,4,0,0
14-09-2025,Andhra Pradesh,Cuddapah,2,0,0
14-09-2025,Andhra Pradesh,East Godavari,3,0,0
14-09-2025,Andhra Pradesh,Guntur,5,0,0
14-09-2025,Andhra Pradesh,Hyderabad,4,0,0
14-09-2025,Andhra Pradesh,Kakinada,1,0,0
14-09-2025,Andhra Pradesh,Krishna,7,0,1
14-09-2025,Andhra Pradesh,Kurnool,32,2,0
14-09-2025,Andhra Pradesh,N. T. R,1,0,0
14-09-2025,Andhra Pradesh,Nellore,2,0,0
14-09-2025,Andhra Pradesh,Parvathipuram Manyam,1,0,0
14-09-2025,Andhra Pradesh,Prakasam,8,1,0
14-09-2025,Andhra Pradesh,Rangareddi,1,0,0
14-09-2025,Andhra Pradesh,Srikakulam,12,2,0
14-09-2025,Andhra Pradesh,Tirupati,1,0,0
14-09-2025,Andhra Pradesh,Visakhapatnam,29,2,0
14-09-2025,Andhra Pradesh,Vizianagaram,8,0,0
14-09-2025,Andhra Pradesh,Warangal,1,0,0
14-09-2025,Andhra Pradesh,West Godavari,3,0,0
14-09-2025,Andhra Pradesh,Y. S. R,1,0,0
14-09-2025,Arunachal Pradesh,Kra Daadi,0,2,0
14-09-2025,Arunachal Pradesh,Longding,1,18,0
14-09-2025,Arunachal Pradesh,Pakke Kessang,1,0,0
14-09-2025,Arunachal Pradesh,Papum Pare,0,3,0
14-09-2025,Assam,Baksa,10,7,0
14-09-2025,Assam,Barpeta,15,3,0
14-09-2025,Assam,Biswanath,5,3,0
14-09-2025,Assam,Bongaigaon,9,2,0
14-09-2025,Assam,Cachar,13,11,0
14-09-2025,Assam,Charaideo,12,1,0
14-09-2025,Assam,Chirang,2,2,0
14-09-2025,Assam,Darrang,6,3,0
14-09-2025,Assam,Dhemaji,7,1,0
14-09-2025,Assam,Dhubri,4,5,0
14-09-2025,Assam,Goalpara,10,0,0
14-09-2025,Assam,Golaghat,2,0,0
14-09-2025,Assam,Hailakandi,18,3,0
14-09-2025,Assam,Hojai,18,7,0
14-09-2025,Assam,Jorhat,15,7,0
14-09-2025,Assam,Kamrup,5,7,0
14-09-2025,Assam,Kamrup Metro,7,10,0
14-09-2025,Assam,Karbi Anglong,10,9,1
14-09-2025,Assam,Karimganj,6,1,0
14-09-2025,Assam,Kokrajhar,8,1,0
14-09-2025,Assam,Lakhimpur,12,3,0
14-09-2025,Assam,Marigaon,36,0,0
14-09-2025,Assam,Nagaon,66,23,0
14-09-2025,Assam,Nalbari,6,1,0
14-09-2025,Assam,North Cachar Hills,2,1,0
14-09-2025,Assam,Sibsagar,6,0,0
14-09-2025,Assam,Sonitpur,31,16,0
14-09-2025,Assam,Tinsukia,1,1,0
14-09-2025,Assam,Udalguri,2,0,0
14-09-2025,Bihar,Araria,9,6,0
14-09-2025,Bihar,Arwal,1,1,0
14-09-2025,Bihar,Aurangabad,5,5,0
14-09-2025,Bihar,Banka,17,13,0
14-09-2025,Bihar,Begusarai,4,3,0
14-09-2025,Bihar,Bhagalpur,30,30,0
14-09-2025,Bihar,Bhojpur,4,11,0
14-09-2025,Bihar,Buxar,1,2,0
14-09-2025,Bihar,Darbhanga,23,18,0
14-09-2025,Bihar,East Champaran,28,64,0
14-09-2025,Bihar,Gaya,7,21,2
14-09-2025,Bihar,Gopalganj,10,20,0
14-09-2025,Bihar,Jamui,15,13,0
14-09-2025,Bihar,Jehanabad,6,21,0
14-09-2025,Bihar,Kaimur (Bhabua),2,4,0
14-09-2025,Bihar,Katihar,28,10,0
14-09-2025,Bihar,Khagaria,2,14,1
14-09-2025,Bihar,Kishanganj,82,10,0
14-09-2025,Bihar,Lakhisarai,6,2,0
14-09-2025,Bihar,Madhepura,7,4,0
14-09-2025,Bihar,Madhubani,17,8,0
14-09-2025,Bihar,Munger,3,0,0
14-09-2025,Bihar,Muzaffarpur,50,26,1
14-09-2025,Bihar,Nalanda,5,11,1
14-09-2025,Bihar,Nawada,9,21,0
14-09-2025,Bihar,Patna,32,40,1
14-09-2025,Bihar,Purnia,20,11,0
14-09-2025,Bihar,Rohtas,6,7,0
14-09-2025,Bihar,Saharsa,26,42,1
14-09-2025,Bihar,Samastipur,58,22,1
14-09-2025,Bihar,Saran,10,33,1
14-09-2025,Bihar,Sheikhpura,0,1,0
14-09-2025,Bihar,Sheohar,1,2,0
14-09-2025,Bihar,Sitamarhi,21,21,1
14-09-2025,Bihar,Siwan,11,8,1
14-09-2025,Bihar,Supaul,6,1,1
14-09-2025,Bihar,Vaishali,13,9,0
14-09-2025,Bihar,West Champaran,42,36,3
14-09-2025,Chandigarh,Chandigarh,13,3,0
14-09-2025,Chhattisgarh,Balod,4,0,0
14-09-2025,Chhattisgarh,Baloda Bazar,11,1,0
14-09-2025,Chhattisgarh,Balrampur,9,12,0
14-09-2025,Chhattisgarh,Bemetara,6,0,0
14-09-2025,Chhattisgarh,Bijapur,0,1,0
14-09-2025,Chhattisgarh,Bilaspur,14,0,0
14-09-2025,Chhattisgarh,Dakshin Bastar Dantewada,2,0,0
14-09-2025,Chhattisgarh,Durg,7,0,0
14-09-2025,Chhattisgarh,Gaurela-pendra-marwahi,2,0,0
14-09-2025,Chhattisgarh,Janjgir-champa,23,1,0
14-09-2025,Chhattisgarh,Jashpur,1,0,0
14-09-2025,Chhattisgarh,Kabeerdham,3,1,0
14-09-2025,Chhattisgarh,Kawardha,13,1,0
14-09-2025,Chhattisgarh,Kondagaon,0,1,0
14-09-2025,Chhattisgarh,Korba,13,2,0
14-09-2025,Chhattisgarh,Koriya,1,0,0
14-09-2025,Chhattisgarh,Mahasamund,30,6,0
14-09-2025,Chhattisgarh,Mungeli,2,0,0
14-09-2025,Chhattisgarh,Raigarh,32,1,1
14-09-2025,Chhattisgarh,Raipur,29,6,0
14-09-2025,Chhattisgarh,Sakti,1,0,0
14-09-2025,Chhattisgarh,Surguja,3,0,0
14-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2,1,0
14-09-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,0,0
14-09-2025,Daman and Diu,Daman,0,1,0
14-09-2025,Delhi,Central Delhi,3,1,0
14-09-2025,Delhi,East Delhi,31,8,0
14-09-2025,Delhi,North Delhi,6,2,0
14-09-2025,Delhi,North East,12,1,0
14-09-2025,Delhi,North East Delhi,18,12,0
14-09-2025,Delhi,North West Delhi,33,8,0
14-09-2025,Delhi,Shahdara,4,0,0
14-09-2025,Delhi,South Delhi,46,18,0
14-09-2025,Delhi,South West Delhi,18,6,0
14-09-2025,Delhi,West Delhi,18,8,0
14-09-2025,Gujarat,Ahmadabad,2,0,0
14-09-2025,Gujarat,Ahmedabad,25,8,0
14-09-2025,Gujarat,Amreli,1,0,0
14-09-2025,Gujarat,Anand,6,2,0
14-09-2025,Gujarat,Bharuch,4,0,0
14-09-2025,Gujarat,Bhavnagar,2,0,0
14-09-2025,Gujarat,Dahod,3,0,0
14-09-2025,Gujarat,Gandhinagar,4,0,0
14-09-2025,Gujarat,Gir Somnath,0,1,0
14-09-2025,Gujarat,Jamnagar,14,3,0
14-09-2025,Gujarat,Junagadh,2,0,0
14-09-2025,Gujarat,Kheda,3,2,0
14-09-2025,Gujarat,Mahesana,4,0,0
14-09-2025,Gujarat,Mahisagar,2,0,0
14-09-2025,Gujarat,Panchmahals,4,0,0
14-09-2025,Gujarat,Patan,1,1,0
14-09-2025,Gujarat,Rajkot,3,0,0
14-09-2025,Gujarat,Sabarkantha,1,0,0
14-09-2025,Gujarat,Surat,66,13,0
14-09-2025,Gujarat,Surendra Nagar,2,2,0
14-09-2025,Gujarat,Tapi,1,0,0
14-09-2025,Gujarat,The Dangs,1,0,0
14-09-2025,Gujarat,Vadodara,12,6,0
14-09-2025,Gujarat,Valsad,7,3,0
14-09-2025,Haryana,Ambala,1,0,0
14-09-2025,Haryana,Bhiwani,2,0,0
14-09-2025,Haryana,Charkhi Dadri,2,0,0
14-09-2025,Haryana,Faridabad,59,7,1
14-09-2025,Haryana,Gurgaon,16,1,0
14-09-2025,Haryana,Hisar,13,1,0
14-09-2025,Haryana,Jhajjar,1,1,0
14-09-2025,Haryana,Jind,4,1,0
14-09-2025,Haryana,Kaithal,1,0,0
14-09-2025,Haryana,Mahendragarh,1,0,0
14-09-2025,Haryana,Mewat,8,0,0
14-09-2025,Haryana,Palwal,10,0,0
14-09-2025,Haryana,Panchkula,2,1,0
14-09-2025,Haryana,Panipat,2,1,1
14-09-2025,Haryana,Rewari,6,0,0
14-09-2025,Haryana,Rohtak,6,0,0
14-09-2025,Haryana,Sirsa,1,0,0
14-09-2025,Haryana,Sonipat,9,1,0
14-09-2025,Haryana,Yamuna Nagar,1,0,0
14-09-2025,Himachal Pradesh,Bilaspur,1,0,0
14-09-2025,Himachal Pradesh,Chamba,4,0,0
14-09-2025,Himachal Pradesh,Kangra,1,0,0
14-09-2025,Himachal Pradesh,Mandi,2,0,0
14-09-2025,Himachal Pradesh,Shimla,3,0,0
14-09-2025,Himachal Pradesh,Sirmaur,1,0,0
14-09-2025,Himachal Pradesh,Solan,1,0,0
14-09-2025,Himachal Pradesh,Una,1,0,0
14-09-2025,Jammu and Kashmir,Baramula,3,0,0
14-09-2025,Jammu and Kashmir,Doda,0,1,0
14-09-2025,Jammu and Kashmir,Jammu,15,3,0
14-09-2025,Jammu and Kashmir,Kathua,4,1,0
14-09-2025,Jammu and Kashmir,Kishtwar,1,0,0
14-09-2025,Jammu and Kashmir,Kupwara,1,0,0
14-09-2025,Jammu and Kashmir,Punch,3,0,0
14-09-2025,Jammu and Kashmir,Rajouri,3,0,0
14-09-2025,Jammu and Kashmir,Ramban,2,0,0
14-09-2025,Jammu and Kashmir,Reasi,1,1,0
14-09-2025,Jammu and Kashmir,Samba,1,0,0
14-09-2025,Jammu and Kashmir,Shupiyan,9,4,0
14-09-2025,Jammu and Kashmir,Srinagar,6,0,0
14-09-2025,Jammu and Kashmir,Udhampur,3,0,0
14-09-2025,Jharkhand,Bokaro,7,4,0
14-09-2025,Jharkhand,Chatra,4,10,0
14-09-2025,Jharkhand,Deoghar,33,22,0
14-09-2025,Jharkhand,Dhanbad,29,16,0
14-09-2025,Jharkhand,Dumka,37,20,0
14-09-2025,Jharkhand,East Singhbhum,12,7,0
14-09-2025,Jharkhand,Garhwa,8,10,0
14-09-2025,Jharkhand,Giridih,71,59,0
14-09-2025,Jharkhand,Godda,4,3,0
14-09-2025,Jharkhand,Gumla,7,5,0
14-09-2025,Jharkhand,Hazaribag,1,1,0
14-09-2025,Jharkhand,Hazaribagh,8,10,0
14-09-2025,Jharkhand,Jamtara,32,3,0
14-09-2025,Jharkhand,Khunti,5,2,0
14-09-2025,Jharkhand,Koderma,7,2,0
14-09-2025,Jharkhand,Latehar,4,0,0
14-09-2025,Jharkhand,Lohardaga,1,3,0
14-09-2025,Jharkhand,Pakaur,9,0,0
14-09-2025,Jharkhand,Pakur,40,6,0
14-09-2025,Jharkhand,Palamu,34,8,0
14-09-2025,Jharkhand,Pashchimi Singhbhum,2,0,0
14-09-2025,Jharkhand,Purbi Singhbhum,7,0,0
14-09-2025,Jharkhand,Ramgarh,1,3,0
14-09-2025,Jharkhand,Ranchi,21,15,0
14-09-2025,Jharkhand,Sahebganj,9,9,0
14-09-2025,Jharkhand,Seraikela-Kharsawan,1,1,0
14-09-2025,Jharkhand,Seraikela-kharsawan,2,0,0
14-09-2025,Jharkhand,Simdega,2,0,0
14-09-2025,Jharkhand,West Singhbhum,3,3,0
14-09-2025,Karnataka,Bagalkot,14,0,0
14-09-2025,Karnataka,Ballari,6,0,0
14-09-2025,Karnataka,Bangalore,31,11,0
14-09-2025,Karnataka,Bangalore Rural,5,1,0
14-09-2025,Karnataka,Belagavi,20,5,0
14-09-2025,Karnataka,Belgaum,23,4,0
14-09-2025,Karnataka,Bellary,10,0,0
14-09-2025,Karnataka,Bengaluru,107,42,17
14-09-2025,Karnataka,Bidar,4,5,0
14-09-2025,Karnataka,Bijapur,3,3,0
14-09-2025,Karnataka,Chamrajanagar,2,1,0
14-09-2025,Karnataka,Chickmagalur,1,0,0
14-09-2025,Karnataka,Chikkaballapur,5,1,0
14-09-2025,Karnataka,Chitradurga,6,0,0
14-09-2025,Karnataka,Dakshina Kannada,14,3,0
14-09-2025,Karnataka,Davanagere,1,0,0
14-09-2025,Karnataka,Davangere,8,0,0
14-09-2025,Karnataka,Dharwad,20,2,0
14-09-2025,Karnataka,Gadag,14,1,0
14-09-2025,Karnataka,Gulbarga,10,4,0
14-09-2025,Karnataka,Hasan,2,0,0
14-09-2025,Karnataka,Hassan,3,0,0
14-09-2025,Karnataka,Haveri,17,2,0
14-09-2025,Karnataka,Kalaburagi,11,4,0
14-09-2025,Karnataka,Kodagu,1,0,0
14-09-2025,Karnataka,Kolar,3,1,0
14-09-2025,Karnataka,Koppal,10,0,0
14-09-2025,Karnataka,Mandya,12,0,0
14-09-2025,Karnataka,Mysore,6,0,0
14-09-2025,Karnataka,Mysuru,6,0,0
14-09-2025,Karnataka,Raichur,12,8,0
14-09-2025,Karnataka,Ramanagar,4,0,0
14-09-2025,Karnataka,Shimoga,9,0,0
14-09-2025,Karnataka,Shivamogga,5,0,0
14-09-2025,Karnataka,Tumakuru,2,1,0
14-09-2025,Karnataka,Tumkur,5,3,0
14-09-2025,Karnataka,Uttara Kannada,7,0,0
14-09-2025,Karnataka,Vijayanagara,2,0,0
14-09-2025,Karnataka,Vijayapura,6,0,0
14-09-2025,Karnataka,Yadgir,9,3,0
14-09-2025,Karnataka,yadgir,2,0,0
14-09-2025,Kerala,Ernakulam,5,5,1
14-09-2025,Kerala,Kannur,3,0,0
14-09-2025,Kerala,Kollam,1,0,0
14-09-2025,Kerala,Palakkad,3,0,0
14-09-2025,Kerala,Thiruvananthapuram,0,1,0
14-09-2025,Kerala,Thrissur,1,0,0
14-09-2025,Madhya Pradesh,Alirajpur,3,0,0
14-09-2025,Madhya Pradesh,Anuppur,1,0,0
14-09-2025,Madhya Pradesh,Ashok Nagar,14,3,0
14-09-2025,Madhya Pradesh,Betul,17,0,0
14-09-2025,Madhya Pradesh,Bhind,14,19,1
14-09-2025,Madhya Pradesh,Bhopal,32,1,2
14-09-2025,Madhya Pradesh,Chhatarpur,29,6,0
14-09-2025,Madhya Pradesh,Damoh,3,0,0
14-09-2025,Madhya Pradesh,Dewas,6,3,0
14-09-2025,Madhya Pradesh,Guna,10,3,0
