date,state,district,bio_age_5_17,bio_age_17_plus
10-09-2025,Haryana,Rohtak,109,160
10-09-2025,Haryana,Sirsa,160,174
10-09-2025,Haryana,Sonipat,187,167
10-09-2025,Haryana,Yamuna Nagar,236,291
10-09-2025,Haryana,Yamunanagar,0,3
10-09-2025,Himachal Pradesh,Bilaspur,32,77
10-09-2025,Himachal Pradesh,Chamba,44,65
10-09-2025,Himachal Pradesh,Hamirpur,76,64
10-09-2025,Himachal Pradesh,Kangra,135,162
10-09-2025,Himachal Pradesh,Kinnaur,7,10
10-09-2025,Himachal Pradesh,Kullu,11,35
10-09-2025,Himachal Pradesh,Lahul & Spiti,1,3
10-09-2025,Himachal Pradesh,Lahul and Spiti,0,1
10-09-2025,Himachal Pradesh,Mandi,78,213
10-09-2025,Himachal Pradesh,Shimla,37,82
10-09-2025,Himachal Pradesh,Sirmaur,51,101
10-09-2025,Himachal Pradesh,Solan,16,44
10-09-2025,Himachal Pradesh,Una,21,69
10-09-2025,Jammu & Kashmir,Baramula,0,1
10-09-2025,Jammu & Kashmir,Udhampur,0,1
10-09-2025,Jammu and Kashmir,Anantnag,89,109
10-09-2025,Jammu and Kashmir,Badgam,8,28
10-09-2025,Jammu and Kashmir,Bandipore,42,36
10-09-2025,Jammu and Kashmir,Baramula,144,140
10-09-2025,Jammu and Kashmir,Budgam,92,15
10-09-2025,Jammu and Kashmir,Doda,5,20
10-09-2025,Jammu and Kashmir,Ganderbal,31,27
10-09-2025,Jammu and Kashmir,Jammu,114,181
10-09-2025,Jammu and Kashmir,Kargil,4,6
10-09-2025,Jammu and Kashmir,Kathua,86,66
10-09-2025,Jammu and Kashmir,Kishtwar,13,25
10-09-2025,Jammu and Kashmir,Kulgam,57,36
10-09-2025,Jammu and Kashmir,Kupwara,50,76
10-09-2025,Jammu and Kashmir,Leh,3,3
10-09-2025,Jammu and Kashmir,Pulwama,24,36
10-09-2025,Jammu and Kashmir,Punch,59,42
10-09-2025,Jammu and Kashmir,Rajouri,129,93
10-09-2025,Jammu and Kashmir,Ramban,39,18
10-09-2025,Jammu and Kashmir,Reasi,48,24
10-09-2025,Jammu and Kashmir,Samba,34,26
10-09-2025,Jammu and Kashmir,Shupiyan,68,40
10-09-2025,Jammu and Kashmir,Srinagar,82,186
10-09-2025,Jammu and Kashmir,Udhampur,46,85
10-09-2025,Jharkhand,Bokaro,293,209
10-09-2025,Jharkhand,Chatra,146,145
10-09-2025,Jharkhand,Deoghar,169,111
10-09-2025,Jharkhand,Dhanbad,206,456
10-09-2025,Jharkhand,Dumka,87,195
10-09-2025,Jharkhand,East Singhbhum,242,393
10-09-2025,Jharkhand,Garhwa,213,344
10-09-2025,Jharkhand,Garhwa *,2,21
10-09-2025,Jharkhand,Giridih,210,245
10-09-2025,Jharkhand,Godda,153,175
10-09-2025,Jharkhand,Gumla,141,248
10-09-2025,Jharkhand,Hazaribag,10,27
10-09-2025,Jharkhand,Hazaribagh,197,190
10-09-2025,Jharkhand,Jamtara,108,130
10-09-2025,Jharkhand,Khunti,72,203
10-09-2025,Jharkhand,Kodarma,5,8
10-09-2025,Jharkhand,Koderma,80,89
10-09-2025,Jharkhand,Latehar,123,96
10-09-2025,Jharkhand,Lohardaga,70,193
10-09-2025,Jharkhand,Pakaur,10,12
10-09-2025,Jharkhand,Pakur,84,56
10-09-2025,Jharkhand,Palamau,3,1
10-09-2025,Jharkhand,Palamu,285,223
10-09-2025,Jharkhand,Pashchimi Singhbhum,19,53
10-09-2025,Jharkhand,Purbi Singhbhum,6,51
10-09-2025,Jharkhand,Ramgarh,89,106
10-09-2025,Jharkhand,Ranchi,207,436
10-09-2025,Jharkhand,Sahebganj,130,105
10-09-2025,Jharkhand,Sahibganj,4,7
10-09-2025,Jharkhand,Seraikela-Kharsawan,130,230
10-09-2025,Jharkhand,Seraikela-kharsawan,14,49
10-09-2025,Jharkhand,Simdega,55,188
10-09-2025,Jharkhand,West Singhbhum,225,347
10-09-2025,Karnataka,Bagalkot,131,143
10-09-2025,Karnataka,Bagalkot *,5,8
10-09-2025,Karnataka,Ballari,96,50
10-09-2025,Karnataka,Bangalore,148,547
10-09-2025,Karnataka,Bangalore Rural,45,52
10-09-2025,Karnataka,Belagavi,158,95
10-09-2025,Karnataka,Belgaum,149,267
10-09-2025,Karnataka,Bellary,91,209
10-09-2025,Karnataka,Bengaluru,345,571
10-09-2025,Karnataka,Bidar,136,188
10-09-2025,Karnataka,Bijapur,87,195
10-09-2025,Karnataka,Chamarajanagar,4,12
10-09-2025,Karnataka,Chamrajanagar,86,34
10-09-2025,Karnataka,Chamrajnagar,6,9
10-09-2025,Karnataka,Chickmagalur,20,69
10-09-2025,Karnataka,Chikkaballapur,68,87
10-09-2025,Karnataka,Chikkamagaluru,22,35
10-09-2025,Karnataka,Chikmagalur,1,8
10-09-2025,Karnataka,Chitradurga,80,128
10-09-2025,Karnataka,Dakshina Kannada,111,163
10-09-2025,Karnataka,Davanagere,2,44
10-09-2025,Karnataka,Davangere,137,268
10-09-2025,Karnataka,Dharwad,136,212
10-09-2025,Karnataka,Gadag,81,76
10-09-2025,Karnataka,Gadag *,0,1
10-09-2025,Karnataka,Gulbarga,54,137
10-09-2025,Karnataka,Hasan,4,37
10-09-2025,Karnataka,Hassan,41,55
10-09-2025,Karnataka,Haveri,93,159
10-09-2025,Karnataka,Haveri *,2,9
10-09-2025,Karnataka,Kalaburagi,108,77
10-09-2025,Karnataka,Kodagu,33,28
10-09-2025,Karnataka,Kolar,93,123
10-09-2025,Karnataka,Koppal,85,90
10-09-2025,Karnataka,Mandya,47,114
10-09-2025,Karnataka,Mysore,72,120
10-09-2025,Karnataka,Mysuru,93,63
10-09-2025,Karnataka,Raichur,205,221
10-09-2025,Karnataka,Ramanagar,138,80
10-09-2025,Karnataka,Shimoga,22,83
10-09-2025,Karnataka,Shivamogga,76,59
10-09-2025,Karnataka,Tumakuru,81,59
10-09-2025,Karnataka,Tumkur,68,184
10-09-2025,Karnataka,Udupi,35,63
10-09-2025,Karnataka,Uttara Kannada,63,80
10-09-2025,Karnataka,Vijayanagara,14,66
10-09-2025,Karnataka,Vijayapura,102,70
10-09-2025,Karnataka,Yadgir,95,124
10-09-2025,Karnataka,yadgir,4,22
10-09-2025,Kerala,Alappuzha,91,234
10-09-2025,Kerala,Ernakulam,192,379
10-09-2025,Kerala,Idukki,58,95
10-09-2025,Kerala,Kannur,187,369
10-09-2025,Kerala,Kasaragod,80,179
10-09-2025,Kerala,Kasargod,0,20
10-09-2025,Kerala,Kollam,181,414
10-09-2025,Kerala,Kottayam,107,212
10-09-2025,Kerala,Kozhikode,221,476
10-09-2025,Kerala,Malappuram,307,601
10-09-2025,Kerala,Palakkad,202,390
10-09-2025,Kerala,Pathanamthitta,72,192
10-09-2025,Kerala,Thiruvananthapuram,187,375
10-09-2025,Kerala,Thrissur,148,699
10-09-2025,Kerala,Wayanad,55,253
10-09-2025,Ladakh,Kargil,3,4
10-09-2025,Ladakh,Leh,4,7
10-09-2025,Lakshadweep,Lakshadweep,18,14
10-09-2025,Madhya Pradesh,Agar Malwa,9,48
10-09-2025,Madhya Pradesh,Alirajpur,112,81
10-09-2025,Madhya Pradesh,Anuppur,148,294
10-09-2025,Madhya Pradesh,Ashok Nagar,205,169
10-09-2025,Madhya Pradesh,Balaghat,107,222
10-09-2025,Madhya Pradesh,Barwani,280,285
10-09-2025,Madhya Pradesh,Betul,351,464
10-09-2025,Madhya Pradesh,Bhind,281,206
10-09-2025,Madhya Pradesh,Bhopal,360,510
10-09-2025,Madhya Pradesh,Burhanpur,106,166
10-09-2025,Madhya Pradesh,Chhatarpur,353,343
10-09-2025,Madhya Pradesh,Chhindwara,158,314
10-09-2025,Madhya Pradesh,Damoh,213,279
10-09-2025,Madhya Pradesh,Datia,99,57
10-09-2025,Madhya Pradesh,Dewas,57,92
10-09-2025,Madhya Pradesh,Dhar,242,255
10-09-2025,Madhya Pradesh,Dindori,68,76
10-09-2025,Madhya Pradesh,East Nimar,36,128
10-09-2025,Madhya Pradesh,Guna,291,321
10-09-2025,Madhya Pradesh,Gwalior,191,176
10-09-2025,Madhya Pradesh,Harda,41,78
10-09-2025,Madhya Pradesh,Harda *,30,43
10-09-2025,Madhya Pradesh,Hoshangabad,58,89
10-09-2025,Madhya Pradesh,Indore,287,410
10-09-2025,Madhya Pradesh,Jabalpur,221,244
10-09-2025,Madhya Pradesh,Jhabua,204,196
10-09-2025,Madhya Pradesh,Katni,238,229
10-09-2025,Madhya Pradesh,Khandwa,77,69
10-09-2025,Madhya Pradesh,Khargone,237,352
10-09-2025,Madhya Pradesh,Maihar,3,12
10-09-2025,Madhya Pradesh,Mandla,67,94
10-09-2025,Madhya Pradesh,Mandsaur,135,179
10-09-2025,Madhya Pradesh,Mauganj,2,9
10-09-2025,Madhya Pradesh,Morena,144,137
10-09-2025,Madhya Pradesh,Narmadapuram,1,14
10-09-2025,Madhya Pradesh,Narsimhapur,24,53
10-09-2025,Madhya Pradesh,Narsinghpur,153,147
10-09-2025,Madhya Pradesh,Neemuch,183,161
10-09-2025,Madhya Pradesh,Pandhurna,0,8
10-09-2025,Madhya Pradesh,Panna,148,149
10-09-2025,Madhya Pradesh,Raisen,168,177
10-09-2025,Madhya Pradesh,Rajgarh,128,189
10-09-2025,Madhya Pradesh,Ratlam,146,168
10-09-2025,Madhya Pradesh,Rewa,326,314
10-09-2025,Madhya Pradesh,Sagar,281,307
10-09-2025,Madhya Pradesh,Satna,309,361
10-09-2025,Madhya Pradesh,Sehore,137,194
10-09-2025,Madhya Pradesh,Seoni,106,126
10-09-2025,Madhya Pradesh,Shahdol,83,88
10-09-2025,Madhya Pradesh,Shajapur,80,138
10-09-2025,Madhya Pradesh,Sheopur,72,67
10-09-2025,Madhya Pradesh,Shivpuri,135,219
10-09-2025,Madhya Pradesh,Sidhi,207,248
10-09-2025,Madhya Pradesh,Singrauli,251,138
10-09-2025,Madhya Pradesh,Tikamgarh,196,299
10-09-2025,Madhya Pradesh,Ujjain,213,191
10-09-2025,Madhya Pradesh,Umaria,134,133
10-09-2025,Madhya Pradesh,Vidisha,262,330
10-09-2025,Madhya Pradesh,West Nimar,15,51
10-09-2025,Maharashtra,Ahmadnagar,1036,556
10-09-2025,Maharashtra,Ahmed Nagar,10,18
10-09-2025,Maharashtra,Akola,508,333
10-09-2025,Maharashtra,Amravati,399,633
10-09-2025,Maharashtra,Aurangabad,728,795
10-09-2025,Maharashtra,Beed,1056,462
10-09-2025,Maharashtra,Bhandara,336,305
10-09-2025,Maharashtra,Bid,21,86
10-09-2025,Maharashtra,Buldana,54,195
10-09-2025,Maharashtra,Buldhana,1331,610
10-09-2025,Maharashtra,Chandrapur,366,437
10-09-2025,Maharashtra,Chatrapati Sambhaji Nagar,2,6
10-09-2025,Maharashtra,Chhatrapati Sambhajinagar,12,30
10-09-2025,Maharashtra,Dharashiv,0,3
10-09-2025,Maharashtra,Dhule,349,328
10-09-2025,Maharashtra,Gadchiroli,229,454
10-09-2025,Maharashtra,Gondia,0,3
10-09-2025,Maharashtra,Gondiya,236,256
10-09-2025,Maharashtra,Gondiya *,1,9
10-09-2025,Maharashtra,Hingoli,239,227
10-09-2025,Maharashtra,Jalgaon,808,953
10-09-2025,Maharashtra,Jalna,686,456
10-09-2025,Maharashtra,Kolhapur,1277,616
10-09-2025,Maharashtra,Latur,553,703
10-09-2025,Maharashtra,Mumbai,541,1098
10-09-2025,Maharashtra,Mumbai City,96,78
10-09-2025,Maharashtra,Mumbai Suburban,420,293
10-09-2025,Maharashtra,Mumbai( Sub Urban ),2,38
10-09-2025,Maharashtra,Nagpur,890,1221
10-09-2025,Maharashtra,Nanded,1411,941
10-09-2025,Maharashtra,Nandurbar,443,731
10-09-2025,Maharashtra,Nandurbar *,0,14
10-09-2025,Maharashtra,Nashik,2278,1534
10-09-2025,Maharashtra,Osmanabad,515,370
10-09-2025,Maharashtra,Palghar,572,377
10-09-2025,Maharashtra,Parbhani,818,549
10-09-2025,Maharashtra,Pune,2011,1514
10-09-2025,Maharashtra,Raigad,32,42
10-09-2025,Maharashtra,Raigarh,709,419
10-09-2025,Maharashtra,Raigarh(MH),0,7
10-09-2025,Maharashtra,Ratnagiri,906,385
10-09-2025,Maharashtra,Sangli,1233,672
10-09-2025,Maharashtra,Satara,1487,543
10-09-2025,Maharashtra,Sindhudurg,195,159
10-09-2025,Maharashtra,Solapur,1547,544
10-09-2025,Maharashtra,Thane,1349,1995
10-09-2025,Maharashtra,Wardha,380,337
10-09-2025,Maharashtra,Washim,502,442
10-09-2025,Maharashtra,Washim *,2,14
10-09-2025,Maharashtra,Yavatmal,952,1369
10-09-2025,Manipur,Bishnupur,157,31
10-09-2025,Manipur,Chandel,20,15
10-09-2025,Manipur,Churachandpur,71,44
10-09-2025,Manipur,Imphal East,145,118
10-09-2025,Manipur,Imphal West,441,103
10-09-2025,Manipur,Jiribam,5,6
10-09-2025,Manipur,Kakching,53,1
10-09-2025,Manipur,Senapati,76,35
10-09-2025,Manipur,Tamenglong,28,25
10-09-2025,Manipur,Thoubal,263,115
10-09-2025,Manipur,Ukhrul,12,27
10-09-2025,Meghalaya,East Garo Hills,1,15
10-09-2025,Meghalaya,East Jaintia Hills,3,6
10-09-2025,Meghalaya,East Khasi Hills,36,62
10-09-2025,Meghalaya,Jaintia Hills,0,1
10-09-2025,Meghalaya,North Garo Hills,5,3
10-09-2025,Meghalaya,Ri Bhoi,16,10
10-09-2025,Meghalaya,South Garo Hills,1,4
10-09-2025,Meghalaya,South West Garo Hills,17,12
10-09-2025,Meghalaya,South West Khasi Hills,4,8
10-09-2025,Meghalaya,West Garo Hills,39,121
10-09-2025,Meghalaya,West Jaintia Hills,16,11
10-09-2025,Meghalaya,West Khasi Hills,19,23
10-09-2025,Mizoram,Aizawl,62,48
10-09-2025,Mizoram,Champhai,12,10
10-09-2025,Mizoram,Kolasib,6,4
10-09-2025,Mizoram,Lawngtlai,53,19
10-09-2025,Mizoram,Lunglei,12,11
10-09-2025,Mizoram,Mamit,1,2
10-09-2025,Mizoram,Mammit,2,3
10-09-2025,Mizoram,Saiha,4,3
10-09-2025,Mizoram,Serchhip,5,4
10-09-2025,Nagaland,Chumukedima,1,3
10-09-2025,Nagaland,Dimapur,20,66
10-09-2025,Nagaland,Kiphire,6,24
10-09-2025,Nagaland,Kohima,27,71
10-09-2025,Nagaland,Longleng,1,7
10-09-2025,Nagaland,Meluri,2,6
10-09-2025,Nagaland,Mokokchung,4,32
10-09-2025,Nagaland,Mon,12,60
10-09-2025,Nagaland,Noklak,0,2
10-09-2025,Nagaland,Peren,6,15
10-09-2025,Nagaland,Phek,4,21
10-09-2025,Nagaland,Shamator,0,4
10-09-2025,Nagaland,Tuensang,4,31
10-09-2025,Nagaland,Wokha,2,22
10-09-2025,Nagaland,Zunheboto,17,23
10-09-2025,Odisha,Angul,225,194
10-09-2025,Odisha,Anugul,6,19
10-09-2025,Odisha,Balangir,203,204
10-09-2025,Odisha,Baleshwar,19,95
10-09-2025,Odisha,Baleswar,313,203
10-09-2025,Odisha,Bargarh,250,192
10-09-2025,Odisha,Baudh,13,26
10-09-2025,Odisha,Bhadrak,385,225
10-09-2025,Odisha,Boudh,96,67
10-09-2025,Odisha,Cuttack,291,328
10-09-2025,Odisha,Debagarh,44,38
10-09-2025,Odisha,Dhenkanal,183,191
10-09-2025,Odisha,Gajapati,146,123
10-09-2025,Odisha,Ganjam,306,342
10-09-2025,Odisha,JAJPUR,125,50
10-09-2025,Odisha,Jagatsinghapur,109,120
10-09-2025,Odisha,Jagatsinghpur,28,102
10-09-2025,Odisha,Jajapur,102,132
10-09-2025,Odisha,Jajpur,1,2
10-09-2025,Odisha,Jharsuguda,61,91
10-09-2025,Odisha,Kalahandi,247,194
10-09-2025,Odisha,Kandhamal,162,178
10-09-2025,Odisha,Kendrapara,285,204
10-09-2025,Odisha,Kendujhar,250,258
10-09-2025,Odisha,Khorda,239,223
10-09-2025,Odisha,Khordha,6,70
10-09-2025,Odisha,Koraput,323,359
10-09-2025,Odisha,Malkangiri,70,82
10-09-2025,Odisha,Mayurbhanj,336,399
10-09-2025,Odisha,NUAPADA,1,2
10-09-2025,Odisha,Nabarangapur,274,246
10-09-2025,Odisha,Nayagarh,230,163
10-09-2025,Odisha,Nuapada,205,111
10-09-2025,Odisha,Puri,195,189
10-09-2025,Odisha,Rayagada,144,138
10-09-2025,Odisha,Sambalpur,151,162
10-09-2025,Odisha,Sonapur,91,63
10-09-2025,Odisha,Subarnapur,13,39
10-09-2025,Odisha,Sundargarh,19,55
10-09-2025,Odisha,Sundergarh,250,227
10-09-2025,Odisha,jajpur,0,2
10-09-2025,Orissa,Anugul,0,2
10-09-2025,Orissa,Balangir,14,50
10-09-2025,Orissa,Baleshwar,5,18
10-09-2025,Orissa,Bargarh,4,7
10-09-2025,Orissa,Bhadrak,15,34
10-09-2025,Orissa,Cuttack,10,28
10-09-2025,Orissa,Dhenkanal,2,13
10-09-2025,Orissa,Gajapati,0,2
10-09-2025,Orissa,Ganjam,4,40
10-09-2025,Orissa,Jagatsinghapur,1,3
10-09-2025,Orissa,Jajapur,0,6
10-09-2025,Orissa,Jharsuguda,0,1
10-09-2025,Orissa,Kandhamal,0,3
10-09-2025,Orissa,Kendrapara,0,3
10-09-2025,Orissa,Kendujhar,1,1
10-09-2025,Orissa,Khordha,11,99
10-09-2025,Orissa,Koraput,4,10
10-09-2025,Orissa,Malkangiri,1,2
10-09-2025,Orissa,Nayagarh,12,13
10-09-2025,Orissa,Puri,12,18
10-09-2025,Orissa,Rayagada,0,6
10-09-2025,Orissa,Sambalpur,0,3
10-09-2025,Orissa,Subarnapur,0,1
10-09-2025,Orissa,Sundargarh,0,9
10-09-2025,Pondicherry,Karaikal,4,50
10-09-2025,Pondicherry,Pondicherry,33,211
10-09-2025,Pondicherry,Yanam,0,2
10-09-2025,Puducherry,Karaikal,101,61
10-09-2025,Puducherry,Puducherry,145,102
10-09-2025,Puducherry,Yanam,2,1
10-09-2025,Punjab,Amritsar,252,500
10-09-2025,Punjab,Barnala,49,95
10-09-2025,Punjab,Bathinda,112,260
10-09-2025,Punjab,Faridkot,67,117
10-09-2025,Punjab,Fatehgarh Sahib,39,145
10-09-2025,Punjab,Fazilka,127,177
10-09-2025,Punjab,Ferozepur,87,132
10-09-2025,Punjab,Firozpur,14,70
10-09-2025,Punjab,Gurdaspur,164,446
10-09-2025,Punjab,Hoshiarpur,148,360
10-09-2025,Punjab,Jalandhar,159,332
10-09-2025,Punjab,Kapurthala,38,85
10-09-2025,Punjab,Ludhiana,255,386
10-09-2025,Punjab,Malerkotla,31,47
10-09-2025,Punjab,Mansa,60,152
10-09-2025,Punjab,Moga,69,167
10-09-2025,Punjab,Muktsar,2,53
10-09-2025,Punjab,Nawanshahr,0,50
10-09-2025,Punjab,Pathankot,25,52
10-09-2025,Punjab,Patiala,94,181
10-09-2025,Punjab,Rupnagar,56,95
10-09-2025,Punjab,S.A.S Nagar(Mohali),1,19
10-09-2025,Punjab,SAS Nagar (Mohali),78,100
10-09-2025,Punjab,Sangrur,141,226
10-09-2025,Punjab,Shaheed Bhagat Singh Nagar,54,83
10-09-2025,Punjab,Sri Muktsar Sahib,49,81
10-09-2025,Punjab,Tarn Taran,97,275
10-09-2025,Rajasthan,Ajmer,1740,365
10-09-2025,Rajasthan,Alwar,2039,374
10-09-2025,Rajasthan,Banswara,1000,179
10-09-2025,Rajasthan,Baran,907,307
10-09-2025,Rajasthan,Barmer,2038,401
10-09-2025,Rajasthan,Bharatpur,1604,415
10-09-2025,Rajasthan,Bhilwara,1121,245
10-09-2025,Rajasthan,Bikaner,1023,336
10-09-2025,Rajasthan,Bundi,546,144
10-09-2025,Rajasthan,Chittaurgarh,17,7
10-09-2025,Rajasthan,Chittorgarh,701,166
10-09-2025,Rajasthan,Churu,849,197
10-09-2025,Rajasthan,Dausa,1165,256
10-09-2025,Rajasthan,Dhaulpur,6,4
10-09-2025,Rajasthan,Dholpur,949,135
10-09-2025,Rajasthan,Dungarpur,1079,180
10-09-2025,Rajasthan,Ganganagar,788,280
10-09-2025,Rajasthan,Hanumangarh,659,261
10-09-2025,Rajasthan,Jaipur,2370,1011
10-09-2025,Rajasthan,Jaisalmer,226,59
10-09-2025,Rajasthan,Jalor,848,182
10-09-2025,Rajasthan,Jhalawar,1061,225
10-09-2025,Rajasthan,Jhunjhunu,27,15
10-09-2025,Rajasthan,Jhunjhunun,771,247
10-09-2025,Rajasthan,Jodhpur,1561,423
10-09-2025,Rajasthan,Karauli,1017,146
10-09-2025,Rajasthan,Kota,671,263
10-09-2025,Rajasthan,Nagaur,1891,574
10-09-2025,Rajasthan,Pali,1195,473
10-09-2025,Rajasthan,Pratapgarh,907,119
10-09-2025,Rajasthan,Rajsamand,653,153
10-09-2025,Rajasthan,Sawai Madhopur,698,177
10-09-2025,Rajasthan,Sikar,1274,450
10-09-2025,Rajasthan,Sirohi,639,151
10-09-2025,Rajasthan,Tonk,561,135
10-09-2025,Rajasthan,Udaipur,1643,456
10-09-2025,Sikkim,East,49,16
10-09-2025,Sikkim,East Sikkim,55,12
10-09-2025,Sikkim,North Sikkim,4,4
10-09-2025,Sikkim,South,4,6
10-09-2025,Sikkim,South Sikkim,5,1
10-09-2025,Sikkim,West,4,8
10-09-2025,Sikkim,West Sikkim,8,1
10-09-2025,Tamil Nadu,Ariyalur,115,126
10-09-2025,Tamil Nadu,Chengalpattu,18,15
10-09-2025,Tamil Nadu,Chennai,610,550
10-09-2025,Tamil Nadu,Coimbatore,268,705
10-09-2025,Tamil Nadu,Cuddalore,210,284
10-09-2025,Tamil Nadu,Dharmapuri,175,160
10-09-2025,Tamil Nadu,Dindigul,319,457
10-09-2025,Tamil Nadu,Erode,235,427
10-09-2025,Tamil Nadu,Kallakurichi,10,15
10-09-2025,Tamil Nadu,Kancheepuram,458,599
10-09-2025,Tamil Nadu,Kanniyakumari,166,317
10-09-2025,Tamil Nadu,Kanyakumari,149,44
10-09-2025,Tamil Nadu,Karur,136,173
10-09-2025,Tamil Nadu,Krishnagiri,257,241
10-09-2025,Tamil Nadu,Madurai,356,560
10-09-2025,Tamil Nadu,Mayiladuthurai,37,8
10-09-2025,Tamil Nadu,Nagapattinam,123,233
10-09-2025,Tamil Nadu,Namakkal,86,432
10-09-2025,Tamil Nadu,Perambalur,81,230
10-09-2025,Tamil Nadu,Pudukkottai,161,421
10-09-2025,Tamil Nadu,Ramanathapuram,171,283
10-09-2025,Tamil Nadu,Ranipet,2,2
10-09-2025,Tamil Nadu,Salem,376,668
10-09-2025,Tamil Nadu,Sivaganga,148,343
10-09-2025,Tamil Nadu,Tenkasi,61,16
10-09-2025,Tamil Nadu,Thanjavur,334,369
10-09-2025,Tamil Nadu,The Nilgiris,58,102
10-09-2025,Tamil Nadu,Theni,104,227
10-09-2025,Tamil Nadu,Thiruvallur,4,10
10-09-2025,Tamil Nadu,Thiruvarur,163,182
10-09-2025,Tamil Nadu,Thoothukkudi,169,334
10-09-2025,Tamil Nadu,Tiruchirappalli,271,593
10-09-2025,Tamil Nadu,Tirunelveli,402,564
10-09-2025,Tamil Nadu,Tirupattur,24,15
10-09-2025,Tamil Nadu,Tiruppur,284,319
10-09-2025,Tamil Nadu,Tiruvallur,547,565
10-09-2025,Tamil Nadu,Tiruvannamalai,242,269
10-09-2025,Tamil Nadu,Vellore,370,523
10-09-2025,Tamil Nadu,Villupuram,298,242
10-09-2025,Tamil Nadu,Viluppuram,77,400
10-09-2025,Tamil Nadu,Virudhunagar,184,356
10-09-2025,Telangana,Adilabad,286,282
10-09-2025,Telangana,Bhadradri Kothagudem,174,110
10-09-2025,Telangana,Hanumakonda,17,81
10-09-2025,Telangana,Hyderabad,841,655
10-09-2025,Telangana,Jagitial,40,23
10-09-2025,Telangana,Jangaon,0,7
10-09-2025,Telangana,Jangoan,26,60
10-09-2025,Telangana,Jayashankar Bhupalpally,16,30
10-09-2025,Telangana,Jogulamba Gadwal,64,39
10-09-2025,Telangana,K.v. Rangareddy,746,1070
10-09-2025,Telangana,Kamareddy,79,104
10-09-2025,Telangana,Karimnagar,376,664
10-09-2025,Telangana,Khammam,406,142
10-09-2025,Telangana,Komaram Bheem,45,68
10-09-2025,Telangana,Mahabubabad,67,29
10-09-2025,Telangana,Mahabubnagar,822,822
10-09-2025,Telangana,Mancherial,68,36
10-09-2025,Telangana,Medak,521,544
10-09-2025,Telangana,Medchal-malkajgiri,74,148
10-09-2025,Telangana,Medchal−malkajgiri,48,21
10-09-2025,Telangana,Mulugu,8,29
10-09-2025,Telangana,Nagarkurnool,39,46
10-09-2025,Telangana,Nalgonda,423,469
10-09-2025,Telangana,Narayanpet,18,35
10-09-2025,Telangana,Nirmal,48,88
10-09-2025,Telangana,Nizamabad,346,390
10-09-2025,Telangana,Peddapalli,15,73
10-09-2025,Telangana,Rajanna Sircilla,35,37
10-09-2025,Telangana,Rangareddy,5,15
10-09-2025,Telangana,Sangareddy,102,55
10-09-2025,Telangana,Siddipet,101,82
10-09-2025,Telangana,Suryapet,53,82
10-09-2025,Telangana,Vikarabad,71,88
10-09-2025,Telangana,Wanaparthy,28,46
10-09-2025,Telangana,Warangal,500,326
10-09-2025,Telangana,Warangal (urban),0,2
10-09-2025,Telangana,Warangal Rural,40,30
10-09-2025,Telangana,Warangal Urban,37,22
10-09-2025,Telangana,Yadadri.,65,38
10-09-2025,Tripura,Dhalai,70,87
10-09-2025,Tripura,Dhalai  *,1,3
10-09-2025,Tripura,Gomati,11,13
10-09-2025,Tripura,Khowai,8,6
10-09-2025,Tripura,North Tripura,89,126
10-09-2025,Tripura,Sepahijala,31,41
10-09-2025,Tripura,South Tripura,56,194
10-09-2025,Tripura,Unakoti,56,28
10-09-2025,Tripura,West Tripura,88,306
10-09-2025,Uttar Pradesh,Agra,652,444
10-09-2025,Uttar Pradesh,Aligarh,735,344
10-09-2025,Uttar Pradesh,Allahabad,987,541
10-09-2025,Uttar Pradesh,Ambedkar Nagar,422,241
10-09-2025,Uttar Pradesh,Amethi,393,223
10-09-2025,Uttar Pradesh,Amroha,402,163
10-09-2025,Uttar Pradesh,Auraiya,175,75
10-09-2025,Uttar Pradesh,Ayodhya,26,23
10-09-2025,Uttar Pradesh,Azamgarh,587,399
10-09-2025,Uttar Pradesh,Baghpat,205,123
10-09-2025,Uttar Pradesh,Bahraich,846,257
10-09-2025,Uttar Pradesh,Ballia,521,284
10-09-2025,Uttar Pradesh,Balrampur,263,150
10-09-2025,Uttar Pradesh,Banda,312,169
10-09-2025,Uttar Pradesh,Bara Banki,654,284
10-09-2025,Uttar Pradesh,Barabanki,6,26
10-09-2025,Uttar Pradesh,Bareilly,960,394
10-09-2025,Uttar Pradesh,Basti,339,183
10-09-2025,Uttar Pradesh,Bhadohi,20,15
10-09-2025,Uttar Pradesh,Bijnor,493,319
10-09-2025,Uttar Pradesh,Budaun,430,161
10-09-2025,Uttar Pradesh,Bulandshahar,0,2
10-09-2025,Uttar Pradesh,Bulandshahr,501,267
10-09-2025,Uttar Pradesh,Chandauli,392,144
10-09-2025,Uttar Pradesh,Chitrakoot,129,91
10-09-2025,Uttar Pradesh,Deoria,366,308
10-09-2025,Uttar Pradesh,Etah,310,136
10-09-2025,Uttar Pradesh,Etawah,302,159
10-09-2025,Uttar Pradesh,Faizabad,387,181
10-09-2025,Uttar Pradesh,Farrukhabad,354,104
10-09-2025,Uttar Pradesh,Fatehpur,352,216
10-09-2025,Uttar Pradesh,Firozabad,397,206
10-09-2025,Uttar Pradesh,Gautam Buddha Nagar,193,190
10-09-2025,Uttar Pradesh,Ghaziabad,422,451
10-09-2025,Uttar Pradesh,Ghazipur,489,324
